#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
53438.fasta	contig00022	49561	53148	-	pUTI89_NC_007941	101406-104993/114230	.............=.	0/0	3.14	99.03	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	53758	59388	-	pUTI89_NC_007941	95139-100769/114230	......../...==.	2/4	4.93	94.75	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	59456	62662	-	pUTI89_NC_007941	91590-94796/114230	............=..	0/0	2.81	96.04	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	63512	64113	-	pUTI89_NC_007941	90955-91556/114230	......../...=..	2/2	0.53	85.24	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	64805	69966	-	pUTI89_NC_007941	85701-90862/114230	......../..==..	11/20	4.51	95.86	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	70098	71859	-	pUTI89_NC_007941	83964-85703/114230	......../..=...	11/38	1.52	89.83	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	71924	76354	-	pUTI89_NC_007941	79223-83654/114230	......../.==...	7/13	3.87	96.01	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	77342	77838	-	pUTI89_NC_007941	77908-78411/114230	......../.=....	3/11	0.43	80.83	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	78220	80095	-	pUTI89_NC_007941	75644-77516/114230	......../.=....	4/5	1.64	93.13	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00022	80381	86043	-	pUTI89_NC_007941	69704-75354/114230	......../==....	17/60	4.93	94.00	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00023	35328	35563	+	pUTI89_NC_007941	36589-36824/114230	....=.../......	4/8	0.20	77.50	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00030	2	119	+	pUTI89_NC_007941	37363-37480/114230	....=..........	0/0	0.10	85.59	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00032	795	1121	+	pUTI89_NC_007941	19752-20077/114230	..=...../......	1/1	0.29	92.36	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00032	1314	1957	+	pUTI89_NC_007941	20087-20730/114230	..=............	0/0	0.56	93.48	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00034	1245	1520	+	pUTI89_NC_007941	19802-20077/114230	..=............	0/0	0.24	84.06	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00034	1714	2325	+	pUTI89_NC_007941	20087-20698/114230	..=............	0/0	0.54	85.78	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00037	692	1511	-	pUTI89_NC_007941	3241-4060/114230	=..............	0/0	0.72	99.51	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00041	1	647	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	86.09	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00041	642	2083	-	pUTI89_NC_007941	33421-34871/114230	....=.../......	4/13	1.26	88.78	pUTI89		pUTI89_NC_007941	
53438.fasta	contig00086	1	111	+	pUTI89_NC_007941	20608-20718/114230	..=............	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
A10.fasta	contig00001	607273	607988	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00001	680118	681084	+	pUTI89_NC_007941	28414-29394/114230	...=..../......	1/14	0.85	96.33	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00001	681071	681568	+	pUTI89_NC_007941	29438-29949/114230	...=..../......	2/16	0.44	94.54	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00002	634713	634901	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00002	634898	635055	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00002	635056	635166	+	pUTI89_NC_007941	34872-34982/114230	....=..........	0/0	0.10	98.20	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00004	1	259	+	pUTI89_NC_007941	34613-34871/114230	....=..........	0/0	0.23	86.49	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00004	254	900	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	86.24	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00004	16843	19721	-	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.32	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00006	35193	36152	-	pUTI89_NC_007941	29149-30107/114230	...=..../......	1/1	0.84	93.23	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00006	45609	45801	-	pUTI89_NC_007941	61524-61716/114230	.......=/......	2/2	0.17	90.21	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00008	2003	2239	-	pUTI89_NC_007941	32809-33046/114230	....=.../......	1/1	0.21	91.18	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00010	73095	73367	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00016	5076	5163	-	pUTI89_NC_007941	40457-40544/114230	.....=.........	0/0	0.08	97.73	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00021	30963	31134	+	pUTI89_NC_007941	3307-3482/114230	=......./......	1/4	0.15	87.50	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00021	34077	34723	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	99.07	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00021	34718	36530	-	pUTI89_NC_007941	33049-34871/114230	....=.../......	1/10	1.59	94.02	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00021	36531	37241	+	pUTI89_NC_007941	60386-61096/114230	.......==......	0/0	0.62	98.88	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00026	7067	7510	-	pUTI89_NC_007941	40457-40905/114230	....==../......	4/7	0.39	91.33	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00026	8508	9239	+	pUTI89_NC_007941	60986-61720/114230	.......=/......	2/5	0.64	98.91	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00026	12931	13346	+	pUTI89_NC_007941	57341-57758/114230	.......=/......	1/2	0.36	87.08	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00026	24235	24345	-	pUTI89_NC_007941	37363-37473/114230	....=..........	0/0	0.10	87.39	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00027	4865	6181	+	pUTI89_NC_007941	33547-34871/114230	....=.../......	3/12	1.15	84.93	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00027	6176	6822	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	94.75	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00027	6959	7104	+	pUTI89_NC_007941	58303-58447/114230	.......=/......	1/1	0.13	89.73	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00028	1634	1886	+	pUTI89_NC_007941	40457-40709/114230	.....=.........	0/0	0.22	96.05	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00028	3446	5665	+	pUTI89_NC_007941	30489-32720/114230	...==.../......	3/14	1.94	88.18	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00029	2086	2273	-	pUTI89_NC_007941	42226-42411/114230	.....=../......	2/2	0.16	77.13	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00032	7108	7286	-	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00035	1	112	-	pUTI89_NC_007941	33968-34079/114230	....=..........	0/0	0.10	89.29	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00035	102	448	-	pUTI89_NC_007941	33421-33767/114230	....=..........	0/0	0.30	81.56	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00038	2581	2672	+	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00042	1	1954	+	pUTI89_NC_007941	34872-36825/114230	....=..........	0/0	1.71	99.44	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00053	1	114	+	pUTI89_NC_007941	61386-61499/114230	........=......	0/0	0.10	91.23	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00059	3	745	+	pUTI89_NC_007941	33971-34723/114230	....=.../......	1/10	0.65	94.82	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00067	1	569	-	pUTI89_NC_007941	33512-34079/114230	....=.../......	3/3	0.50	82.81	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00078	1	324	-	pUTI89_NC_007941	34613-34982/114230	....=.../......	1/46	0.28	80.00	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00079	1	318	+	pUTI89_NC_007941	61160-61477/114230	........=......	0/0	0.28	96.54	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00080	9	307	-	pUTI89_NC_007941	36716-36969/114230	....=.../......	1/45	0.22	78.26	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00081	1	110	+	pUTI89_NC_007941	36716-36825/114230	....=..........	0/0	0.10	99.09	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00081	108	240	+	pUTI89_NC_007941	61364-61496/114230	........=......	0/0	0.12	92.48	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00084	119	233	-	pUTI89_NC_007941	61574-61688/114230	........=......	0/0	0.10	99.13	pUTI89		pUTI89_NC_007941	
A10.fasta	contig00085	1	231	-	pUTI89_NC_007941	61386-61616/114230	........=......	0/0	0.20	95.67	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AA23.fasta	contig00001	955720	956435	-	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00002	481375	481563	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00002	481560	481717	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00002	481718	483365	+	pUTI89_NC_007941	34872-36519/114230	....=..........	0/0	1.44	99.39	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00002	483349	483584	+	pUTI89_NC_007941	36590-36825/114230	....=..........	0/0	0.21	99.58	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00002	483582	483717	+	pUTI89_NC_007941	61364-61499/114230	........=......	0/0	0.12	91.91	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00005	1850	2496	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	85.01	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00005	2491	3905	-	pUTI89_NC_007941	33430-34871/114230	....=.../......	9/29	1.24	83.51	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00011	27573	27845	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00018	40718	41118	-	pUTI89_NC_007941	40500-40905/114230	....==../......	4/7	0.35	93.37	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00018	41170	41268	+	pUTI89_NC_007941	27240-27338/114230	...=...........	0/0	0.09	92.93	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00018	44735	45529	-	pUTI89_NC_007941	16196-16990/114230	..=............	0/0	0.70	95.22	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00018	45521	45861	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	2/2	0.30	90.35	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00018	60042	60283	-	pUTI89_NC_007941	32806-33050/114230	....=.../......	4/9	0.21	80.24	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	1	1576	+	pUTI89_NC_007941	54970-56546/114230	......=./......	1/1	1.38	98.73	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	1569	2722	+	pUTI89_NC_007941	58432-59585/114230	.......=.......	0/0	1.01	95.84	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	2719	4444	+	pUTI89_NC_007941	61717-63441/114230	.......=/......	1/1	1.51	96.06	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	4413	4967	+	pUTI89_NC_007941	65541-66089/114230	......../=.....	1/6	0.48	91.89	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	5153	12992	+	pUTI89_NC_007941	66207-74013/114230	......../==....	22/93	6.81	94.84	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	13483	23008	+	pUTI89_NC_007941	74086-83670/114230	......../.==...	16/105	8.32	95.70	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	23057	23982	+	pUTI89_NC_007941	83964-84889/114230	...........=...	0/0	0.81	93.52	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	24088	29675	+	pUTI89_NC_007941	85964-91556/114230	......../..==..	4/7	4.89	96.89	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	30524	33735	+	pUTI89_NC_007941	91590-94796/114230	......../...=..	2/5	2.81	89.82	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	33803	43657	+	pUTI89_NC_007941	95139-104993/114230	......../...==.	18/62	8.60	95.98	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	43741	50083	+	pUTI89_NC_007941	104978-111320/114230	.............==	0/0	5.55	96.47	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00019	50126	51402	+	pUTI89_NC_007941	112330-113600/114230	......../.....=	15/16	1.11	87.83	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00022	3759	3969	-	pUTI89_NC_007941	41561-41771/114230	.....=.........	0/0	0.18	80.57	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00023	30965	31136	+	pUTI89_NC_007941	3307-3482/114230	=......./......	1/4	0.15	88.07	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00023	34047	35162	+	pUTI89_NC_007941	60362-61477/114230	.......==......	0/0	0.98	98.30	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00024	4865	6180	+	pUTI89_NC_007941	33547-34871/114230	....=.../......	4/13	1.15	84.85	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00024	6175	6826	+	pUTI89_NC_007941	36826-37472/114230	....=.../......	1/5	0.57	86.66	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	7304	10141	+	pUTI89_NC_007941	44253-47051/114230	.....=../......	4/51	2.45	93.21	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	10161	10589	-	pUTI89_NC_007941	61292-61720/114230	........=......	0/0	0.38	99.07	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	10589	10763	-	pUTI89_NC_007941	59577-59752/114230	.......=/......	1/1	0.15	97.16	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	10755	11223	-	pUTI89_NC_007941	54613-55080/114230	......=./......	1/1	0.41	99.15	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	14315	15038	-	pUTI89_NC_007941	51169-51892/114230	......=........	0/0	0.63	95.72	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	15628	15888	-	pUTI89_NC_007941	50153-50411/114230	......=./......	1/2	0.23	88.51	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	19272	19847	+	pUTI89_NC_007941	16990-17571/114230	..=...../......	6/12	0.50	84.10	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	19919	21030	+	pUTI89_NC_007941	17562-18676/114230	..=...../......	4/9	0.97	93.47	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00026	24156	27784	-	pUTI89_NC_007941	37362-40990/114230	....==.........	0/0	3.18	99.83	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00028	5473	7884	+	pUTI89_NC_007941	694-3104/114230	=......./......	12/27	2.10	90.80	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00028	16569	17180	-	pUTI89_NC_007941	36863-37474/114230	....=.../......	2/2	0.53	76.18	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00032	5723	5810	+	pUTI89_NC_007941	40457-40544/114230	.....=.........	0/0	0.08	97.73	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00033	7413	7591	-	pUTI89_NC_007941	40457-40636/114230	....=.../......	1/1	0.16	83.33	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00034	1634	1886	+	pUTI89_NC_007941	40457-40709/114230	.....=.........	0/0	0.22	96.05	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00034	3446	5665	+	pUTI89_NC_007941	30489-32720/114230	...==.../......	3/14	1.94	88.18	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00037	345	490	+	pUTI89_NC_007941	58303-58447/114230	.......=/......	1/1	0.13	89.73	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00038	105	385	-	pUTI89_NC_007941	33276-33574/114230	....=.../......	6/22	0.24	75.42	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00038	4790	4900	+	pUTI89_NC_007941	33048-33158/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00048	1	647	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	99.69	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00048	642	2455	-	pUTI89_NC_007941	33048-34871/114230	....=.../......	1/10	1.59	95.39	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00066	471	674	+	pUTI89_NC_007941	33421-33624/114230	....=..........	0/0	0.18	80.39	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00066	681	791	-	pUTI89_NC_007941	37362-37472/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00083	1	269	+	pUTI89_NC_007941	61386-61654/114230	........=......	0/0	0.24	96.28	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00085	1	115	+	pUTI89_NC_007941	61574-61688/114230	........=......	0/0	0.10	99.13	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00095	1	116	-	pUTI89_NC_007941	33043-33158/114230	....=..........	0/0	0.10	99.14	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00095	111	221	+	pUTI89_NC_007941	54721-54831/114230	.......=.......	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00109	1	111	+	pUTI89_NC_007941	37363-37473/114230	....=..........	0/0	0.10	99.10	pUTI89		pUTI89_NC_007941	
AA23.fasta	contig00112	1	110	-	pUTI89_NC_007941	33048-33157/114230	....=..........	0/0	0.10	100.00	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AA25.fasta	contig00003	12276	13717	+	pUTI89_NC_007941	33421-34871/114230	....=.../......	4/13	1.26	88.44	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00003	13712	14358	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	86.24	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00003	30301	33179	-	pUTI89_NC_007941	37478-40345/114230	....=.../......	2/13	2.51	96.32	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00003	172796	173511	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00005	35193	36152	-	pUTI89_NC_007941	29149-30107/114230	...=..../......	1/1	0.84	93.23	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00005	45608	45800	-	pUTI89_NC_007941	61524-61716/114230	.......=/......	2/2	0.17	90.21	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00006	2280	2490	-	pUTI89_NC_007941	37262-37472/114230	....=..........	0/0	0.18	84.36	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00014	73095	73367	+	pUTI89_NC_007941	69959-70230/114230	......../=.....	1/1	0.24	76.19	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00015	9942	10029	-	pUTI89_NC_007941	40457-40544/114230	.....=.........	0/0	0.08	97.73	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00021	24707	24878	+	pUTI89_NC_007941	3307-3482/114230	=......./......	1/4	0.15	87.50	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00021	27821	28467	-	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	99.07	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00021	28462	30274	-	pUTI89_NC_007941	33049-34871/114230	....=.../......	1/10	1.59	94.02	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00021	30275	31577	+	pUTI89_NC_007941	60386-61688/114230	.......==......	0/0	1.14	98.39	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00024	27156	27513	-	pUTI89_NC_007941	37116-37473/114230	....=..........	0/0	0.31	86.03	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00025	7270	7803	-	pUTI89_NC_007941	40457-40990/114230	.....=.........	0/0	0.47	98.88	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00025	11280	12074	-	pUTI89_NC_007941	16196-16991/114230	.==...../......	1/1	0.70	94.85	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00025	12066	12407	+	pUTI89_NC_007941	32710-33050/114230	....=.../......	3/3	0.30	89.80	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00026	4865	6181	+	pUTI89_NC_007941	33547-34871/114230	....=.../......	3/12	1.15	84.93	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00026	6176	6822	+	pUTI89_NC_007941	36826-37472/114230	....=..........	0/0	0.57	94.59	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00026	6959	7104	+	pUTI89_NC_007941	58303-58447/114230	.......=/......	1/1	0.13	89.73	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00027	2965	3931	+	pUTI89_NC_007941	28414-29394/114230	...=..../......	1/14	0.85	96.33	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00027	3918	4415	+	pUTI89_NC_007941	29438-29949/114230	...=..../......	2/16	0.44	94.54	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00028	200	291	-	pUTI89_NC_007941	61625-61716/114230	........=......	0/0	0.08	100.00	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00029	8382	10601	-	pUTI89_NC_007941	30489-32720/114230	...==.../......	3/14	1.94	88.18	pUTI89		pUTI89_NC_007941	
AA25.fasta	contig00038	1634	1886	+	pUTI89_NC_007941	40457-40709/114230	.....=.........	0/0	0.22	96.05	pUTI89		pUTI89_NC_007941	
#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
B09.fasta	contig00001	663196	663387	+	pUTI89_NC_007941	42226-42416/114230	.....=../......	3/3	0.17	86.01	pUTI89		pUTI89_NC_007941	
B09.fasta	contig00001	677068	677256	+	pUTI89_NC_007941	59615-59803/114230	.......=.......	0/0	0.17	89.42	pUTI89		pUTI89_NC_007941	
B09.fasta	contig00001	677253	677410	+	pUTI89_NC_007941	61216-61371/114230	.......=/......	1/2	0.14	84.81	pUTI89		pUTI89_NC_007941	
B09.fasta	contig00001	677411	678102	+	pUTI89_NC_007941	34872-35563/114230	....=..........	0/0	0.61	99.57	pUTI89		pUTI89_NC_007941	
B09.fasta	contig00002	607291	608006	+	pUTI89_NC_007941	14171-14888/114230	.=....../......	2/2	0.63	78.83	pUTI89		pUTI89_NC_007941	
B09.fasta	contig00004	22041	23482	+	pUTI89_NC_007941	33421-34871/114230	....=.../......	4/13	1.26	88.44	pUTI89		pUTI89_NC_007941	
